"AIRPORT","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
"DYG",29.10305556,110.44361111,0,
"DYG",29.10305556,110.44361111,1,
"DYL",40.33305556,-75.12222222,1,
"DYR",64.73333333,177.75000000,0,
"DYR",64.73333333,177.75000000,0,
"DYR",64.73500000,177.74166667,0,
"DYR",64.73500000,177.73833333,0,
"DYR",64.73500000,177.73833333,0,
"DYR",64.73500000,177.74166667,0,
"DYR",64.73500000,177.73833333,1,
"DYS",32.42000000,-99.85666667,0,
"DYS",32.41833333,-99.85666667,0,
"DYS",32.42055556,-99.85472222,0,
"DYS",32.41833333,-99.85666667,0,
"DYS",32.42055556,-99.85472222,1,
"DYU",38.54361111,68.82361111,0,
"DYU",38.54361111,68.82361111,0,
"DYU",38.54361111,68.82444444,1,
"DZA",-12.80472222,45.28111111,0,
"DZA",-12.80916667,45.28194444,1,
"DZN",47.70888889,67.73916667,0,
"DZN",47.70916667,67.73833333,1,
"DZO",-33.36666667,-56.51666667,1,
"EAA",64.77666667,-141.14861111,0,
"EAA",64.77805556,-141.14972222,1,
"EAG",67.56222222,-162.97527778,1,
"EAM",17.61166667,44.42972222,0,
"EAM",17.61111111,44.41861111,1,
"EAN",42.05555556,-104.93222222,0,
"EAN",42.05555556,-104.92861111,0,
"EAN",42.05611111,-104.93861111,0,
"EAN",42.05555556,-104.92861111,0,
"EAN",42.05611111,-104.93861111,0,
"EAN",42.05555556,-104.92861111,0,
"EAN",42.05555556,-104.92833333,1,
"EAR",40.72833333,-98.99888889,0,
"EAR",40.72694444,-99.00666667,1,
"EAS",43.35777778,-1.79000000,0,
"EAS",43.35638889,-1.79055556,1,
"EAT",47.39972222,-120.20777778,0,
"EAT",47.39805556,-120.20583333,0,
"EAT",47.39888889,-120.20694444,0,
"EAT",47.39805556,-120.20583333,0,
"EAT",47.39888889,-120.20694444,1,
"EAU",44.86444444,-91.48722222,0,
"EAU",44.86444444,-91.48722222,0,
"EAU",44.86583333,-91.48416667,1,
"EBA",42.76111111,10.23972222,0,
"EBA",42.76083333,10.23972222,0,
"EBA",42.76111111,10.23972222,0,
"EBA",42.76083333,10.23972222,1,
"EBB",0.04250000,32.43805556,0,
"EBB",0.04222222,32.44361111,1,
"EBD",13.15972222,30.23416667,0,
"EBD",13.15305556,30.23277778,1,
"EBJ",55.52638889,8.55250000,0,
"EBJ",55.52583333,8.55333333,0,
"EBJ",55.52583333,8.55361111,1,
"EBL",36.23750000,43.96305556,0,
"EBL",36.23777778,43.95500000,0,
"EBL",36.23805556,43.94666667,0,
"EBL",36.23777778,43.95500000,0,
"EBL",36.23805556,43.94666667,1,
"EBU",45.54166667,4.29750000,0,
"EBU",45.53416667,4.29722222,0,
"EBU",45.53416667,4.29722222,0,
"EBU",45.53416667,4.29722222,0,
"EBU",45.53416667,4.29722222,0,
"EBU",45.53416667,4.29722222,0,
"EBU",45.54083333,4.29638889,1,
"ECA",44.31333333,-83.42333333,0,
"ECA",44.31277778,-83.42222222,1,
"ECG",36.26055556,-76.17444444,1,
"ECG",36.25916667,-76.17305556,0,
"ECG",36.25916667,-76.17305556,0,
"ECI",11.42750000,-86.03333333,1,
"ECN",35.15888889,33.49361111,0,
"ECN",35.15527778,33.50138889,1,
"ECP",30.35833333,-85.79555556,1,
"ECP",30.35777778,-85.79888889,0,
"ECS",43.88555556,-104.31805556,0,
"ECS",43.88416667,-104.31444444,1,
"ECS",43.88416667,-104.31444444,0,
"ECS",43.88555556,-104.31805556,0,
"ECS",43.88333333,-104.31250000,0,
"ECU",29.94694444,-100.17388889,1,
"EDA",55.93638889,-133.65555556,1,
"EDE",36.02861111,-76.56972222,0,
"EDE",36.02777778,-76.56722222,1,
"EDF",61.25361111,-149.79166667,0,
"EDF",61.25305556,-149.79388889,0,
"EDF",61.25138889,-149.80638889,1,
"EDI",55.94861111,-3.35027778,0,
"EDI",55.95000000,-3.37250000,0,
"EDI",55.95361111,-3.35722222,0,
"EDI",55.95000000,-3.37250000,0,
"EDI",55.95361111,-3.35722222,0,
"EDI",55.95000000,-3.37277778,1,
"EDL",0.53694444,35.28083333,1,
"EDW",34.90000000,-117.86666667,0,
"EDW",34.91638889,-117.86250000,0,
"EDW",34.91805556,-117.87916667,0,
"EDW",34.91638889,-117.86250000,0,
"EDW",34.91805556,-117.87916667,1,
"EE1",59.25972222,24.20472222,1,
"EED",34.76638889,-114.62333333,1,
"EED",34.75833333,-114.62000000,0,
"EEK",60.21361111,-162.04388889,1,
"EEK",60.21666667,-162.01666667,0,
"EEN",42.89833333,-72.27083333,1,
"EEN",42.90083333,-72.27083333,0,
"EFB",58.00000000,-135.73333333,1,
"EFD",29.60722222,-95.15861111,0,
"EFD",29.60722222,-95.15861111,1,
"EFD",29.60722222,-95.15861111,0,
"EFD",29.60722222,-95.15861111,0,
"EFK",44.88944444,-72.23000000,0,
"EFK",44.88944444,-72.23000000,0,
"EFK",44.88805556,-72.22861111,1,
"EFK",44.88888889,-72.22916667,0,
"EFK",44.88805556,-72.22861111,0,
"EFK",44.88805556,-72.22861111,0,
"EFK",44.88888889,-72.22916667,0,
"EFL",38.11861111,20.49972222,1,
"EFL",38.11805556,20.50555556,0,
"EG1",30.11638889,30.91555556,0,
"EG1",30.11361111,30.90527778,1,
"EG2",30.81972222,30.19111111,0,
"EG2",30.81944444,30.19166667,1,
"EG3",29.20833333,31.01666667,1,
"EGA",60.28333333,-148.08333333,1,
"EGC",44.82527778,0.51861111,0,
"EGC",44.82444444,0.51888889,0,
"EGC",44.82444444,0.51888889,0,
"EGC",44.82444444,0.51888889,0,
"EGC",44.82444444,0.51888889,0,
"EGC",44.82444444,0.51888889,1,
"EGE",39.64361111,-106.91388889,0,
"EGE",39.64277778,-106.93250000,0,
"EGE",39.64277778,-106.91583333,0,
"EGE",39.64277778,-106.93250000,0,
"EGE",39.64277778,-106.91583333,1,
"EGI",30.65027778,-86.52694444,0,
"EGI",30.65027778,-86.52277778,0,
"EGI",30.64861111,-86.52194444,0,
"EGI",30.65027778,-86.52277778,0,
"EGI",30.64861111,-86.52194444,1,
"EGN",13.48750000,22.46944444,0,
"EGN",13.48361111,22.47250000,1,
"EGP",28.70222222,-100.48055556,0,
"EGP",28.70222222,-100.48055556,1,
"EGS",65.27777778,-14.40277778,0,
"EGS",65.28333333,-14.40138889,1,
"EGT",37.32361111,-97.38833333,0,
"EGT",37.32500000,-97.38833333,1,
"EGV",45.93166667,-89.26888889,0,
"EGV",45.93222222,-89.26833333,1,
"EGX",58.20777778,-157.37027778,0,
"EGX",58.18555556,-157.37555556,0,
"EGX",58.18444444,-157.37472222,1,
"EHM",58.64722222,-162.06055556,0,
"EHM",58.64805556,-162.06305556,1,
"EHM",58.64805556,-162.06305556,0,
"EHM",58.64638889,-162.06277778,0,
"EHM",58.64638889,-162.06277778,0,
"EHR",57.41666667,-152.71666667,1,
"EHT",41.75777778,-72.62000000,0,
"EHT",41.75333333,-72.62833333,1,
"EIA",-8.10833333,147.62500000,1,
"EIB",50.99222222,10.47611111,0,
"EIB",50.99222222,10.47611111,1,
"EIB",50.99277778,10.47277778,0,
"EIB",50.99277778,10.47277778,0,
"EIL",64.66500000,-147.09722222,0,
"EIL",64.66555556,-147.10138889,1,
"EIN",51.45027778,5.37444444,1,
"EIN",51.45333333,5.38888889,0,
"EIS",18.44555556,-64.54138889,0,
"EIS",18.44555556,-64.54166667,0,
"EIS",18.44555556,-64.54166667,0,
"EIS",18.44555556,-64.54166667,0,
"EIS",18.44388889,-64.54277778,0,
"EIS",18.44388889,-64.54277778,0,
"EIS",18.44555556,-64.54138889,1,
"EJA",7.01583333,-73.79916667,0,
"EJA",7.02444444,-73.80694444,1,
"EJH",26.20027778,36.47583333,0,
"EJH",26.19861111,36.47611111,1,
"EKA",40.80500000,-124.11500000,0,
"EKA",40.80444444,-124.11388889,0,
"EKA",40.80333333,-124.11277778,1,
"EKI",41.72222222,-85.99222222,0,
"EKI",41.72222222,-85.99222222,0,
"EKI",41.72222222,-85.99222222,0,
"EKI",41.71944444,-86.00166667,0,
"EKI",41.71944444,-86.00333333,0,
"EKI",41.71944444,-86.00166667,0,
"EKI",41.71944444,-86.00333333,1,
"EKN",38.88944444,-79.85777778,0,
"EKN",38.88944444,-79.85722222,1,
"EKO",40.82388889,-115.78972222,0,
"EKO",40.82500000,-115.79166667,0,
"EKO",40.82500000,-115.79138889,0,
"EKO",40.82500000,-115.79166667,0,
"EKO",40.82500000,-115.79138889,1,
"EKX",37.68694444,-85.92388889,0,
"EKX",37.68611111,-85.92500000,1,
"EKY",33.31277778,-86.92583333,0,
"EKY",33.31250000,-86.92638889,1,
"ELA",29.58333333,-96.33333333,0,
"ELA",29.60055556,-96.32194444,0,
"ELA",29.60000000,-96.32194444,1,
"ELB",9.04888889,-73.97416667,0,
"ELB",9.04555556,-73.97500000,0,
"ELB",9.04555556,-73.97500000,0,
"ELB",9.04555556,-73.97500000,0,
"ELB",9.04555556,-73.97500000,1,
"ELC",-12.02083333,135.57222222,0,
"ELC",-12.01944444,135.57055556,1,
"ELD",33.22055556,-92.81472222,0,
"ELD",33.22055556,-92.81472222,0,
"ELD",33.22083333,-92.81333333,0,
"ELD",33.22111111,-92.81166667,1,
"ELF",13.61500000,25.32472222,1,
"ELG",30.56750000,2.86472222,0,
"ELG",30.57722222,2.86416667,1,
"ELH",25.47472222,-76.68500000,0,
"ELH",25.47472222,-76.68500000,0,
"ELH",25.47472222,-76.68361111,0,
"ELH",25.47555556,-76.68138889,0,
"ELH",25.47472222,-76.68361111,0,
"ELH",25.47555556,-76.68138889,1,
"ELI",64.61361111,-162.27027778,0,
"ELI",64.61500000,-162.27055556,1,
"ELJ",2.00000000,-74.13333333,1,
"ELM",42.16083333,-76.89527778,0,
"ELM",42.16000000,-76.89166667,0,
"ELM",42.15972222,-76.89194444,0,
"ELM",42.16000000,-76.89166667,0,
"ELM",42.15972222,-76.89194444,0,
"ELM",42.15972222,-76.89166667,1,
"ELN",47.03388889,-120.53027778,0,
"ELN",47.03305556,-120.53055556,1,
"ELP",31.80666667,-106.37722222,0,
"ELP",31.80722222,-106.37750000,0,
"ELP",31.80722222,-106.37638889,0,
"ELP",31.80722222,-106.37750000,0,
"ELP",31.80722222,-106.37638889,1,
"ELQ",26.30333333,43.77083333,0,
"ELQ",26.30277778,43.77416667,0,
"ELQ",26.30277778,43.77416667,0,
"ELQ",26.30277778,43.77416667,0,
"ELQ",26.30277778,43.77416667,0,
"ELQ",26.30277778,43.77416667,1,
"ELS",-33.03611111,27.82388889,0,
"ELS",-33.03611111,27.82388889,0,
"ELS",-33.03555556,27.82583333,1,
"ELT",28.21166667,33.63611111,0,
"ELT",28.20916667,33.64555556,1,
"ELV",58.20000000,-136.31666667,1,
"ELW",60.89333333,-146.70833333,1,
"ELY",39.30194444,-114.84194444,0,
"ELY",39.29972222,-114.84194444,1,
"EMA",52.83000000,-1.32944444,0,
"EMA",52.83111111,-1.32805556,0,
"EMA",52.83111111,-1.32777778,0,
"EMA",52.83111111,-1.32805556,1,
"EMD",-23.57000000,148.17833333,0,
"EMD",-23.56750000,148.17916667,0,
"EMD",-23.57000000,148.17777778,1,
"EMK",62.78611111,-164.49083333,1,
"EML",47.09250000,8.30500000,1,
"EMM",41.82500000,-110.55833333,0,
"EMM",41.82416667,-110.55694444,1,
"EMN",16.62000000,-7.31722222,0,
"EMN",16.62166667,-7.31833333,1,
"EMP",38.33250000,-96.19083333,0,
"EMP",38.33055556,-96.19000000,1,
"EMT",34.08583333,-118.03361111,0,
"EMT",34.08611111,-118.03472222,0,
"EMT",34.08611111,-118.03472222,0,
"EMT",34.08611111,-118.03472222,0,
"EMT",34.08611111,-118.03472222,0,
"EMT",34.08611111,-118.03472222,0,
"EMT",34.08611111,-118.03472222,1,
"ENA",60.56750000,-151.25111111,0,
"ENA",60.57333333,-151.24472222,1,
"ENC",48.69166667,6.23166667,0,
"ENC",48.69194444,6.23111111,0,
"ENC",48.69222222,6.22611111,0,
"ENC",48.69222222,6.22611111,0,
"ENC",48.69277778,6.23194444,0,
"ENC",48.69194444,6.23111111,0,
"ENC",48.69277778,6.23194444,1,
"END",36.33972222,-97.91583333,0,
"END",36.33916667,-97.91638889,0,
"END",36.33972222,-97.91722222,0,
"END",36.33916667,-97.91638889,0,
"END",36.33972222,-97.91722222,1,
"ENL",38.51222222,-89.09222222,0,
"ENL",38.51500000,-89.09111111,1,
"ENN",64.54638889,-149.08333333,0,
"ENN",64.54722222,-149.07388889,0,
"ENN",64.54888889,-149.07444444,1,
"ENQ",14.38222222,-87.62111111,0,
"ENQ",14.38250000,-87.62111111,1,
"ENS",52.27166667,6.87833333,0,
"ENS",52.27000000,6.87416667,0,
"ENS",52.27583333,6.87250000,0,
"ENS",52.27000000,6.87416667,0,
"ENS",52.27583333,6.87250000,1,
"ENU",6.47555556,7.56611111,0,
"ENU",6.47361111,7.55888889,0,
"ENU",6.47333333,7.55888889,0,
"ENU",6.47361111,7.55888889,0,
"ENU",6.47361111,7.55888889,0,
"ENU",6.47361111,7.55888889,0,
"ENU",6.47361111,7.55888889,1,
"ENV",40.71861111,-114.03388889,0,
"ENV",40.71861111,-114.03083333,0,
"ENV",40.71861111,-114.02861111,0,
"ENV",40.71861111,-114.03083333,0,
"ENV",40.71861111,-114.02861111,1,
"ENW",42.59583333,-87.92777778,0,
"ENW",42.59555556,-87.92777778,1,
"EOH",6.22000000,-75.59055556,0,
"EOH",6.22000000,-75.59055556,1,
"EOH",6.21944444,-75.59055556,0,
"EOH",6.22055556,-75.59055556,0,
"EOH",6.22055556,-75.59055556,0,
"EOK",40.46000000,-91.42861111,1,
"EOK",40.45833333,-91.43000000,0,
"EPA",-34.61000000,-58.61250000,1,
"EPH",47.30416667,-119.51250000,0,
"EPH",47.30805556,-119.51694444,1,
"EPL",48.32500000,6.07000000,0,
"EPL",48.32500000,6.07000000,0,
"EPL",48.32500000,6.07000000,0,
"EPL",48.32583333,6.06944444,0,
"EPL",48.32500000,6.07000000,1,
"EPN",1.37305556,17.47361111,1,
"EPR",-33.68222222,121.82194444,1,
"EPR",-33.68444444,121.82277778,0,
"EPR",-33.68500000,121.82416667,0,
"EQS",-42.90972222,-71.14250000,0,
"EQS",-42.90388889,-71.13555556,1,
"ERA",10.52138889,47.38972222,0,
"ERA",10.64138889,47.38722222,0,
"ERA",10.64138889,47.38694444,0,
"ERA",10.64138889,47.38722222,0,
"ERA",10.64138889,47.38694444,1,
"ERC",39.71166667,39.51694444,0,
"ERC",39.71111111,39.52694444,1,
"ERD",46.73333333,36.78333333,0,
"ERD",46.73333333,36.78333333,1,
"ERF",50.98333333,10.96666667,0,
"ERF",50.98333333,10.96666667,0,
"ERF",50.97972222,10.95805556,0,
"ERF",50.97972222,10.95805556,0,
"ERF",50.97972222,10.95805556,0,
"ERF",50.97972222,10.95805556,1,
"ERI",42.08000000,-80.17861111,0,
"ERI",42.08000000,-80.17861111,0,
"ERI",42.08194444,-80.17611111,0,
"ERI",42.08305556,-80.17388889,0,
"ERI",42.08194444,-80.17611111,0,
"ERI",42.08305556,-80.17388889,1,
"ERM",-27.64166667,-52.27555556,0,
"ERM",-27.66194444,-52.26833333,0,
"ERM",-27.66333333,-52.27166667,1,
"ERN",-6.66666667,-69.91666667,0,
"ERN",-6.63944444,-69.87972222,1,
"ERS",-22.61666667,17.08333333,0,
"ERS",-22.61666667,17.08333333,0,
"ERS",-22.61222222,17.08055556,0,
"ERS",-22.61222222,17.08027778,0,
"ERS",-22.61222222,17.08055556,0,
"ERS",-22.61222222,17.08027778,1,
"ERT",48.98361111,104.14972222,0,
"ERT",48.98361111,104.15027778,0,
"ERT",48.98361111,104.14972222,0,
"ERT",48.98361111,104.15027778,1,
"ERV",29.97666667,-99.08555556,1,
"ERZ",39.95555556,41.17361111,0,
"ERZ",39.95638889,41.17027778,1,
"ES1",40.29416667,-3.72388889,0,
"ES1",40.29416667,-3.72361111,1,
"ESA",-9.86972222,150.95361111,0,
"ESA",-9.87027778,150.95250000,0,
"ESA",-9.87388889,150.95416667,1,
"ESB",40.12916667,32.99666667,0,
"ESB",40.12805556,32.99500000,1,
"ESC",45.72055556,-87.08666667,0,
"ESC",45.72277778,-87.09361111,1,
"ESD",48.70833333,-122.91250000,0,
"ESD",48.70833333,-122.91055556,1,
"ESE",31.79500000,-116.60111111,0,
"ESE",31.79416667,-116.60388889,0,
"ESE",31.79416667,-116.60388889,0,
"ESE",31.79527778,-116.60277778,0,
"ESE",31.79416667,-116.60388889,0,
"ESE",31.79527778,-116.60277778,1,
"ESF",31.39527778,-92.29722222,0,
"ESF",31.39500000,-92.29583333,1,
"ESM",0.97833333,-79.62750000,0,
"ESM",0.97861111,-79.62666667,0,
"ESM",0.97861111,-79.62666667,0,
"ESM",0.97777778,-79.62666667,0,
"ESM",0.97861111,-79.62666667,0,
"ESM",0.97777778,-79.62666667,1,
"ESN",38.80277778,-76.06777778,0,
"ESN",38.80416667,-76.06888889,1,
"ESP",41.03555556,-75.16083333,0,
"ESP",41.03583333,-75.16055556,1,
"ESR",-26.31527778,-69.76527778,0,
"ESR",-26.31111111,-69.76527778,1,
"ESS",51.40305556,6.93916667,0,
"ESS",51.40305556,6.93916667,0,
"ESS",51.40305556,6.93916667,0,
"ESS",51.40305556,6.93916667,0,
"ESS",51.40305556,6.93916667,1,
"EST",43.40750000,-94.74638889,1,
"ETH",29.56000000,34.95972222,1,
"ETH",29.55972222,34.96138889,0,
"ETN",32.41166667,-98.81250000,0,
"ETN",32.41500000,-98.80972222,1,
"ETS",31.29972222,-85.89972222,1,
"ETS",31.30000000,-85.90000000,0,
"ETZ",48.97916667,6.24777778,0,
"ETZ",48.98027778,6.24888889,1,
"EUA",-21.37583333,-174.95916667,0,
"EUA",-21.37833333,-174.95805556,0,
"EUA",-21.37750000,-174.95777778,0,
"EUA",-21.37722222,-174.95777778,0,
"EUA",-21.37833333,-174.95805556,0,
"EUA",-21.37722222,-174.95777778,0,
"EUA",-21.37750000,-174.95777778,1,
"EUE",39.60722222,-116.00166667,0,
"EUE",39.60361111,-116.00361111,1,
"EUF",31.95111111,-85.12888889,0,
"EUF",31.95138889,-85.12888889,1,
"EUG",44.12083333,-123.21750000,0,
"EUG",44.12444444,-123.21194444,1,
"EUN",27.13333333,-13.21666667,0,
"EUN",27.13333333,-13.21666667,0,
"EUN",27.14361111,-13.22527778,1,
"EUX",17.49305556,-62.97777778,0,
"EUX",17.49305556,-62.97777778,1,
"EVC",64.04250000,-148.86111111,0,
"EVC",64.04194444,-148.86305556,0,
"EVC",64.04222222,-148.86277778,1,
"EVE",68.49111111,16.67972222,0,
"EVE",68.49138889,16.67805556,1,
"EVG",62.04777778,14.42305556,1,
"EVM",47.42638889,-92.49583333,0,
"EVM",47.42500000,-92.49805556,0,
"EVM",47.42444444,-92.49722222,0,
"EVM",47.42416667,-92.49666667,0,
"EVM",47.42500000,-92.49805556,0,
"EVM",47.42416667,-92.49666667,1,
"EVN",40.15416667,44.40138889,0,
"EVN",40.15416667,44.40138889,0,
"EVN",40.14722222,44.39583333,1,
"EVV",38.03666667,-87.53250000,0,
"EVV",38.03666667,-87.53250000,0,
"EVV",38.03833333,-87.53083333,0,
"EVV",38.04083333,-87.52861111,0,
"EVV",38.03833333,-87.53083333,0,
"EVV",38.04083333,-87.52861111,1,
"EVW",41.27500000,-111.03222222,0,
"EVW",41.27472222,-111.03472222,1,
"EVX",49.02861111,1.22000000,0,
"EVX",49.02861111,1.22000000,0,
"EVX",49.02861111,1.22000000,0,
"EVX",49.02861111,1.22000000,0,
"EVX",49.02861111,1.22000000,1,
"EWB",41.67694444,-70.95916667,0,
"EWB",41.67666667,-70.95777778,0,
"EWB",41.67638889,-70.95805556,0,
"EWB",41.67666667,-70.95777778,1,
"EWK",38.05527778,-97.27611111,0,
"EWK",38.05833333,-97.27444444,0,
"EWK",38.05694444,-97.27527778,0,
"EWK",38.05833333,-97.27444444,0,
"EWK",38.05694444,-97.27527778,0,
"EWK",38.05722222,-97.27527778,1,
"EWN",35.07361111,-77.04250000,0,
"EWN",35.07361111,-77.04250000,0,
"EWN",35.07305556,-77.04305556,0,
"EWN",35.07305556,-77.04277778,0,
"EWN",35.07305556,-77.04305556,0,
"EWN",35.07277778,-77.04305556,0,
"EWN",35.07305556,-77.04305556,0,
"EWN",35.07277778,-77.04305556,1,
"EWR",40.69583333,-74.17166667,0,
"EWR",40.69250000,-74.16861111,1,
"EXI",58.42083333,-135.44722222,1,
"EXI",58.42083333,-135.44722222,0,
"EXT",50.73444444,-3.41388889,0,
"EXT",50.73416667,-3.42166667,0,
"EXT",50.73416667,-3.41388889,1,
"EXT",50.73416667,-3.41388889,0,
"EXT",50.73444444,-3.41388889,0,
"EXU",23.46638889,-75.78194444,1,
"EXU",23.46666667,-75.78166667,0,
"EXU",23.46638889,-75.78194444,0,
"EXU",23.46666667,-75.78166667,0,
"EYL",15.12305556,-10.56833333,1,
"EYL",15.12916667,-10.57083333,0,
"EYP",5.31916667,-72.38388889,0,
"EYP",5.31750000,-72.38722222,0,
"EYP",5.31916667,-72.38416667,1,
"EYP",5.31916667,-72.38416667,0,
"EYP",5.31916667,-72.38388889,0,
"EYW",24.55611111,-81.76000000,1,
"EYW",24.55611111,-81.75944444,0,
"EYW",24.55555556,-81.75972222,0,
"EZE",-34.82361111,-58.52861111,0,
"EZE",-34.82361111,-58.52861111,1,
"EZE",-34.82222222,-58.53583333,0,
"EZE",-34.82000000,-58.53388889,0,
"EZE",-34.82222222,-58.53583333,0,
"EZS",38.60222222,39.28694444,0,
"EZS",38.60833333,39.29166667,0,
"EZS",38.59777778,39.28138889,1,
"EZS",38.60222222,39.28694444,0,
"EZS",38.59777778,39.28138889,0,
"F70",33.57611111,-117.12805556,0,
"F70",33.57416667,-117.12833333,1,
"FAB",51.27583333,-0.77638889,0,
"FAB",51.28000000,-0.76333333,0,
"FAB",51.27527778,-0.77750000,0,
"FAB",51.27583333,-0.77666667,0,
"FAB",51.27527778,-0.77750000,0,
"FAB",51.27583333,-0.77666667,1,
"FAE",62.06666667,-7.26666667,0,
"FAE",62.06361111,-7.27722222,1,
"FAI",64.81444444,-147.86277778,0,
"FAI",64.81500000,-147.85638889,1,
"FAJ",18.30888889,-65.66194444,0,
"FAJ",18.30888889,-65.66194444,0,
"FAJ",18.30888889,-65.66166667,0,
"FAJ",18.30888889,-65.66194444,0,
"FAJ",18.30888889,-65.66166667,1,
"FAK",57.51666667,-135.21666667,1,
"FAL",26.58333333,-99.13333333,1,
"FAM",37.76166667,-90.42833333,0,
"FAM",37.76111111,-90.42861111,1,
"FAN",58.10083333,6.62638889,0,
"FAN",58.09944444,6.62611111,1,
"FAO",37.01444444,-7.97083333,0,
"FAO",37.01527778,-7.97222222,0,
"FAO",37.01444444,-7.96583333,0,
"FAO",37.01527778,-7.97222222,0,
"FAO",37.01444444,-7.96583333,0,
"FAO",37.01527778,-7.97222222,1,
"FAQ",-14.21611111,-169.42361111,0,
"FAQ",-14.21583333,-169.42388889,0,
"FAQ",-14.21722222,-169.42555556,0,
"FAQ",-14.21583333,-169.42388889,1,
"FAR",46.91555556,-96.81472222,0,
"FAR",46.91555556,-96.81472222,0,
"FAR",46.92055556,-96.81583333,1,
"FAT",36.77666667,-119.71722222,0,
"FAT",36.77611111,-119.71722222,0,
"FAT",36.77611111,-119.71805556,0,
"FAT",36.77638889,-119.71861111,0,
"FAT",36.77666667,-119.71888889,0,
"FAT",36.77611111,-119.71805556,0,
"FAT",36.77666667,-119.71888889,1,
"FAU",60.89611111,-147.44666667,1,
"FAV",-16.05000000,-145.65000000,0,
"FAV",-16.05472222,-145.65805556,1,
"FAY",34.99138889,-78.88027778,0,
"FAY",34.99111111,-78.88027778,1,
"FBG",35.13194444,-78.93500000,0,
"FBG",35.13194444,-78.93611111,1,
"FBK",64.83694444,-147.61444444,0,
"FBK",64.83750000,-147.61444444,0,
"FBK",64.83666667,-147.61638889,1,
"FBM",-11.59083333,27.52916667,0,
"FBM",-11.59138889,27.53083333,0,
"FBM",-11.59111111,27.53111111,0,
"FBM",-11.59277778,27.52777778,0,
"FBM",-11.59138889,27.53083333,1,
"FBR",41.39305556,-110.40555556,0,
"FBR",41.39333333,-110.40611111,0,
"FBR",41.39333333,-110.40583333,0,
"FBR",41.39333333,-110.40611111,0,
"FBR",41.39333333,-110.40583333,1,
"FBS",48.53750000,-123.00833333,1,
"FBU",59.89472222,10.61888889,1,
"FCA",48.31277778,-114.25111111,0,
"FCA",48.31055556,-114.25611111,1,
"FCH",36.73222222,-119.82027778,1,
"FCH",36.73250000,-119.81888889,0,
"FCM",44.82722222,-93.45722222,0,
"FCM",44.82750000,-93.45861111,1,
"FCN",53.76750000,8.65861111,1,
"FCO",41.80444444,12.25083333,1,
"FCO",41.80027778,12.23888889,0,
"FCS",38.67972222,-104.76083333,0,
"FCS",38.67833333,-104.75666667,0,
"FCS",38.67972222,-104.76083333,0,
"FCS",38.67833333,-104.75638889,1,
"FCS",38.67833333,-104.75666667,0,
"FCS",38.68333333,-104.76666667,0,
"FDE",61.45916667,5.84750000,1,
"FDF",14.58972222,-61.00611111,0,
"FDF",14.58972222,-61.00611111,0,
"FDF",14.59222222,-60.99638889,0,
"FDF",14.59083333,-61.00444444,0,
"FDF",14.59222222,-60.99638889,0,
"FDF",14.59083333,-61.00444444,1,
"FDH",47.66722222,9.51250000,0,
"FDH",47.66722222,9.51250000,0,
"FDH",47.67138889,9.51138889,1,
"FDK",39.41444444,-77.37750000,0,
"FDK",39.41750000,-77.37444444,0,
"FDK",39.41750000,-77.37416667,1,
"FDR",34.35222222,-98.98472222,0,
"FDR",34.35222222,-98.98388889,1,
"FDU",-3.30555556,17.38333333,0,
"FDU",-3.31138889,17.38166667,1,
"FDY",41.01583333,-83.66638889,0,
"FDY",41.01194444,-83.66861111,1,
"FEG",40.35027778,71.73361111,0,
"FEG",40.35027778,71.73361111,0,
"FEG",40.35833333,71.74472222,1,
"FEN",-3.85444444,-32.42305556,1,
"FEN",-3.85500000,-32.42333333,0,
"FEP",42.24611111,-89.58194444,1,
"FEP",42.23555556,-89.56916667,0,
"FET",41.45000000,-96.52111111,1,
"FET",41.44972222,-96.52111111,0,
"FET",41.45000000,-96.52111111,0,
"FET",41.44972222,-96.52111111,0,
"FET",41.45000000,-96.51666667,0,
"FEW",41.14166667,-104.87138889,1,
"FEW",41.13333333,-104.86722222,0,
"FEZ",33.92888889,-4.97750000,0,
"FEZ",33.92722222,-4.97777778,1,
"FFD",51.68361111,-1.79000000,1,
"FFD",51.68361111,-1.79000000,0,
"FFD",51.68222222,-1.78805556,0,
"FFD",51.68222222,-1.79000000,0,
"FFD",51.68222222,-1.79000000,0,
"FFL",41.05583333,-91.98083333,1,
"FFM",46.28444444,-96.15666667,0,
"FFM",46.28444444,-96.15750000,1,
"FFO",39.82611111,-84.04833333,1,
"FFT",38.18166667,-84.90666667,1,
"FFT",38.18194444,-84.90611111,0,
"FFT",38.18166667,-84.90666667,0,
"FFT",38.18194444,-84.90611111,0,
"FFT",38.18250000,-84.90472222,0,
"FGD",22.67194444,-12.72805556,0,
